variant,window_size,step,seed,elapsed_s,auroc_mean,auroc_std,auprc_mean,auprc_std,brier_mean,brier_std,cal_slope_mean,cal_slope_std,cal_intercept_mean,cal_intercept_std
position_aware,6,1,42,4333.6,0.910853467770143,0.0027300786319639303,0.7129662264816089,0.013446913659621234,0.11762085822048848,0.004433598688068135,0.9842922284321988,0.08151768842110321,-1.5817218060790648,0.05404326697154622
position_aware,6,1,1,2541.6,0.9084562484478415,0.0013298300301873532,0.71037784314246,0.01042505015737141,0.12151493133737334,0.0014602584144646235,1.0088559238565755,0.11643776312887039,-1.6450372220508023,0.059731165221453525
position_aware,6,1,2,3278.0,0.9107387989633253,0.0027504494792634825,0.7142146910249906,0.009356669835328976,0.11675295942703667,0.005888998304559495,0.9416337603999188,0.13661687609864812,-1.5552785826087407,0.09032459630621441
